,Area(sqKm),BicycleF_x,BicycleM_x,BicycleT_x,BikeDensity,Bike_Colour,Bike_Make,Bike_Model,Bike_Speed,Bike_Type,City,Cost_of_Bike,Division,Dwellings,GeoUID,Households,LandArea(skm)_x,Lat,Location_Type,Long,Neighbourhood,Occurrence_Date,Occurrence_Day,Occurrence_Month,Occurrence_Time,Occurrence_Year,Population,PopulationCT_x,PopulationDensity_x,Primary_Offence,RegionName,Status,Type,Week_day,Type_x_x,Region Name_x_x,Area (sq km)_x_x,Population _x_x,Dwellings _x_x,Households _x_x,PopulationCT_y,PopulationDensity_y,LandArea(skm)_y,v_CA16_1: Age Stats_x,Type_y_x,Region Name_y_x,Area (sq km)_y_x,Population _y_x,Dwellings _y_x,Households _y_x,BicycleF_y,BicycleM_y,BicycleT_y,Type_x_y,Region Name_x_y,Area (sq km)_x_y,Population _x_y,Dwellings _x_y,Households _x_y,PopulationCT,PopulationDensity,LandArea(skm),v_CA16_1: Age Stats_y,Type_y_y,Region Name_y_y,Area (sq km)_y_y,Population _y_y,Dwellings _y_y,Households _y_y,BicycleF,BicycleM,BicycleT
2854,0.28694000000000003,95.0,120.0,215.0,741.3793103448277,ONG   ,MONGOOSE       ,,10.0,RG,Toronto,300.0,11,2083.0,5350047.02,1947.0,0.29,43.642643,"Single Home, House (Attach Garage, Cottage, Mobile)",-79.4312592,Roncesvalles (86),2019-09-21,21.0,9.0,00:00,2019.0,3791.0,3791.0,13209.1,THEFT UNDER,Toronto,STOLEN,CT,Saturday,CT,Toronto,0.28694000000000003,3791,2083,1947,3791,13209.1,0.29,3790,CT,Toronto,0.28694000000000003,3791,2083,1947,95,120,215,CT,Toronto,0.28694000000000003,3791,2083,1947,3791,13209.1,0.29,3790,CT,Toronto,0.28694000000000003,3791,2083,1947,95,120,215
2855,0.28694000000000003,95.0,120.0,215.0,741.3793103448277,BRZ   ,OT             ,BATO           ,3.0,RG,Toronto,500.0,11,2083.0,5350047.02,1947.0,0.29,43.64290620000001,"Single Home, House (Attach Garage, Cottage, Mobile)",-79.43646240000002,Roncesvalles (86),2019-09-21,21.0,9.0,21:30,2019.0,3791.0,3791.0,13209.1,THEFT UNDER,Toronto,STOLEN,CT,Saturday,CT,Toronto,0.28694000000000003,3791,2083,1947,3791,13209.1,0.29,3790,CT,Toronto,0.28694000000000003,3791,2083,1947,95,120,215,CT,Toronto,0.28694000000000003,3791,2083,1947,3791,13209.1,0.29,3790,CT,Toronto,0.28694000000000003,3791,2083,1947,95,120,215
2856,0.28694000000000003,95.0,120.0,215.0,741.3793103448277,BLK   ,DAVINCI        ,LEO            ,10.0,MT,Toronto,800.0,11,2083.0,5350047.02,1947.0,0.29,43.642078399999995,"Apartment (Rooming House, Condo)",-79.4328156,Roncesvalles (86),2019-11-15,15.0,11.0,08:00,2019.0,3791.0,3791.0,13209.1,THEFT UNDER,Toronto,STOLEN,CT,Friday,CT,Toronto,0.28694000000000003,3791,2083,1947,3791,13209.1,0.29,3790,CT,Toronto,0.28694000000000003,3791,2083,1947,95,120,215,CT,Toronto,0.28694000000000003,3791,2083,1947,3791,13209.1,0.29,3790,CT,Toronto,0.28694000000000003,3791,2083,1947,95,120,215
2857,0.28694000000000003,95.0,120.0,215.0,741.3793103448277,LGR   ,FJ             ,FEATHER        ,1.0,RG,Toronto,900.0,11,2083.0,5350047.02,1947.0,0.29,43.642643,"Apartment (Rooming House, Condo)",-79.4312592,Roncesvalles (86),2019-11-17,17.0,11.0,17:00,2019.0,3791.0,3791.0,13209.1,THEFT UNDER,Toronto,STOLEN,CT,Sunday,CT,Toronto,0.28694000000000003,3791,2083,1947,3791,13209.1,0.29,3790,CT,Toronto,0.28694000000000003,3791,2083,1947,95,120,215,CT,Toronto,0.28694000000000003,3791,2083,1947,3791,13209.1,0.29,3790,CT,Toronto,0.28694000000000003,3791,2083,1947,95,120,215
2858,0.28694000000000003,95.0,120.0,215.0,741.3793103448277,PLE   ,OT             ,QUEEN STREET   ,7.0,RG,Toronto,370.0,11,2083.0,5350047.02,1947.0,0.29,43.644149799999994,"Apartment (Rooming House, Condo)",-79.4355621,Roncesvalles (86),2019-10-26,26.0,10.0,17:20,2019.0,3791.0,3791.0,13209.1,THEFT UNDER,Toronto,STOLEN,CT,Saturday,CT,Toronto,0.28694000000000003,3791,2083,1947,3791,13209.1,0.29,3790,CT,Toronto,0.28694000000000003,3791,2083,1947,95,120,215,CT,Toronto,0.28694000000000003,3791,2083,1947,3791,13209.1,0.29,3790,CT,Toronto,0.28694000000000003,3791,2083,1947,95,120,215
2859,,,,,,,,,,,,,,,5350047.03,,,,,,,,,,,,,,,,,Bicycle_No_Theft,,,CT,Toronto,0.11809,703,376,361,703,5952.6,0.12,700,CT,Toronto,0.11809,703,376,361,35,50,85,CT,Toronto,0.11809,703,376,361,703,5952.6,0.12,700,CT,Toronto,0.11809,703,376,361,35,50,85
2860,0.27379000000000003,90.0,125.0,215.0,796.2962962962962,PNK   ,TREK           ,EARL           ,10.0,RG,Toronto,850.0,11,1253.0,5350047.04,1180.0,0.27,43.640049,"Single Home, House (Attach Garage, Cottage, Mobile)",-79.43931579999997,Roncesvalles (86),2019-01-17,17.0,1.0,02:50,2019.0,2846.0,2846.0,10394.4,B&E,Toronto,STOLEN,CT,Thursday,CT,Toronto,0.27379000000000003,2846,1253,1180,2846,10394.4,0.27,2845,CT,Toronto,0.27379000000000003,2846,1253,1180,90,125,215,CT,Toronto,0.27379000000000003,2846,1253,1180,2846,10394.4,0.27,2845,CT,Toronto,0.27379000000000003,2846,1253,1180,90,125,215
2861,0.27379000000000003,90.0,125.0,215.0,796.2962962962962,BLK   ,OTHER          ,BLACK          ,16.0,RC,Toronto,5000.0,11,1253.0,5350047.04,1180.0,0.27,43.6424294,"Single Home, House (Attach Garage, Cottage, Mobile)",-79.4402084,Roncesvalles (86),2019-07-10,10.0,7.0,01:00,2019.0,2846.0,2846.0,10394.4,B&E W'INTENT,Toronto,STOLEN,CT,Wednesday,CT,Toronto,0.27379000000000003,2846,1253,1180,2846,10394.4,0.27,2845,CT,Toronto,0.27379000000000003,2846,1253,1180,90,125,215,CT,Toronto,0.27379000000000003,2846,1253,1180,2846,10394.4,0.27,2845,CT,Toronto,0.27379000000000003,2846,1253,1180,90,125,215
2862,0.27379000000000003,90.0,125.0,215.0,796.2962962962962,BLK   ,FJ             ,CLASSIC 2012   ,1.0,RG,Toronto,560.0,11,1253.0,5350047.04,1180.0,0.27,43.6402779,"Apartment (Rooming House, Condo)",-79.438118,Roncesvalles (86),2019-02-23,23.0,2.0,11:30,2019.0,2846.0,2846.0,10394.4,THEFT UNDER,Toronto,STOLEN,CT,Saturday,CT,Toronto,0.27379000000000003,2846,1253,1180,2846,10394.4,0.27,2845,CT,Toronto,0.27379000000000003,2846,1253,1180,90,125,215,CT,Toronto,0.27379000000000003,2846,1253,1180,2846,10394.4,0.27,2845,CT,Toronto,0.27379000000000003,2846,1253,1180,90,125,215
2863,0.27379000000000003,90.0,125.0,215.0,796.2962962962962,BLU   ,OT             ,,11.0,TO,Toronto,75.0,11,1253.0,5350047.04,1180.0,0.27,43.6470184,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.440712,Roncesvalles (86),2019-11-07,7.0,11.0,00:00,2019.0,2846.0,2846.0,10394.4,THEFT UNDER,Toronto,STOLEN,CT,Thursday,CT,Toronto,0.27379000000000003,2846,1253,1180,2846,10394.4,0.27,2845,CT,Toronto,0.27379000000000003,2846,1253,1180,90,125,215,CT,Toronto,0.27379000000000003,2846,1253,1180,2846,10394.4,0.27,2845,CT,Toronto,0.27379000000000003,2846,1253,1180,90,125,215
2864,0.27379000000000003,90.0,125.0,215.0,796.2962962962962,GRN   ,SPECIALIZED    ,SIRUIS         ,18.0,RG,Toronto,1000.0,11,1253.0,5350047.04,1180.0,0.27,43.640049,"Private Property (Pool, Shed, Detached Garage)",-79.43931579999997,Roncesvalles (86),2019-05-17,17.0,5.0,22:00,2019.0,2846.0,2846.0,10394.4,THEFT UNDER,Toronto,STOLEN,CT,Friday,CT,Toronto,0.27379000000000003,2846,1253,1180,2846,10394.4,0.27,2845,CT,Toronto,0.27379000000000003,2846,1253,1180,90,125,215,CT,Toronto,0.27379000000000003,2846,1253,1180,2846,10394.4,0.27,2845,CT,Toronto,0.27379000000000003,2846,1253,1180,90,125,215
2865,0.27379000000000003,90.0,125.0,215.0,796.2962962962962,BLK   ,JAMIS          ,,12.0,MT,Toronto,350.0,11,1253.0,5350047.04,1180.0,0.27,43.640049,"Private Property (Pool, Shed, Detached Garage)",-79.43931579999997,Roncesvalles (86),2019-05-17,17.0,5.0,22:00,2019.0,2846.0,2846.0,10394.4,THEFT UNDER,Toronto,STOLEN,CT,Friday,CT,Toronto,0.27379000000000003,2846,1253,1180,2846,10394.4,0.27,2845,CT,Toronto,0.27379000000000003,2846,1253,1180,90,125,215,CT,Toronto,0.27379000000000003,2846,1253,1180,2846,10394.4,0.27,2845,CT,Toronto,0.27379000000000003,2846,1253,1180,90,125,215
2866,0.3349,105.0,165.0,265.0,779.4117647058823,DGRGLD,OTHER          ,CRUISER        ,10.0,OT,Toronto,375.0,11,1660.0,5350048.0,1560.0,0.34,43.642917600000004,"Single Home, House (Attach Garage, Cottage, Mobile)",-79.44239040000002,Roncesvalles (86),2019-05-06,6.0,5.0,19:08,2019.0,3557.0,3557.0,10617.9,THEFT UNDER - BICYCLE,Toronto,STOLEN,CT,Monday,CT,Toronto,0.3349,3557,1660,1560,3557,10617.9,0.34,3555,CT,Toronto,0.3349,3557,1660,1560,105,165,265,CT,Toronto,0.3349,3557,1660,1560,3557,10617.9,0.34,3555,CT,Toronto,0.3349,3557,1660,1560,105,165,265
2867,0.3349,105.0,165.0,265.0,779.4117647058823,,OTHER          ,CHARIOT        ,0.0,OT,Toronto,200.0,11,1660.0,5350048.0,1560.0,0.34,43.642917600000004,"Single Home, House (Attach Garage, Cottage, Mobile)",-79.44239040000002,Roncesvalles (86),2019-05-06,6.0,5.0,19:08,2019.0,3557.0,3557.0,10617.9,THEFT UNDER - BICYCLE,Toronto,STOLEN,CT,Monday,CT,Toronto,0.3349,3557,1660,1560,3557,10617.9,0.34,3555,CT,Toronto,0.3349,3557,1660,1560,105,165,265,CT,Toronto,0.3349,3557,1660,1560,3557,10617.9,0.34,3555,CT,Toronto,0.3349,3557,1660,1560,105,165,265
2868,0.3349,105.0,165.0,265.0,779.4117647058823,RED   ,OT             ,TORINO         ,21.0,MT,Toronto,150.0,11,1660.0,5350048.0,1560.0,0.34,43.6420441,"Single Home, House (Attach Garage, Cottage, Mobile)",-79.44206240000003,Roncesvalles (86),2019-07-06,6.0,7.0,18:30,2019.0,3557.0,3557.0,10617.9,THEFT UNDER,Toronto,STOLEN,CT,Saturday,CT,Toronto,0.3349,3557,1660,1560,3557,10617.9,0.34,3555,CT,Toronto,0.3349,3557,1660,1560,105,165,265,CT,Toronto,0.3349,3557,1660,1560,3557,10617.9,0.34,3555,CT,Toronto,0.3349,3557,1660,1560,105,165,265
2869,0.46479,95.0,135.0,230.0,500.0,BLU   ,MIELE          ,UNK            ,21.0,MT,Toronto,500.0,11,1506.0,5350049.0,1426.0,0.46,43.6444969,"Single Home, House (Attach Garage, Cottage, Mobile)",-79.4485703,Roncesvalles (86),2019-12-13,13.0,12.0,20:30,2019.0,3663.0,3663.0,7879.1,B&E,Toronto,STOLEN,CT,Friday,CT,Toronto,0.46479,3663,1506,1426,3663,7879.1,0.46,3665,CT,Toronto,0.46479,3663,1506,1426,95,135,230,CT,Toronto,0.46479,3663,1506,1426,3663,7879.1,0.46,3665,CT,Toronto,0.46479,3663,1506,1426,95,135,230
2870,0.46479,95.0,135.0,230.0,500.0,BLKONG,GT             ,AGGRESSOR      ,18.0,MT,Toronto,500.0,11,1506.0,5350049.0,1426.0,0.46,43.642520899999994,"Single Home, House (Attach Garage, Cottage, Mobile)",-79.451355,High Park-Swansea (87),2019-09-24,24.0,9.0,22:00,2019.0,3663.0,3663.0,7879.1,B&E,Toronto,STOLEN,CT,Tuesday,CT,Toronto,0.46479,3663,1506,1426,3663,7879.1,0.46,3665,CT,Toronto,0.46479,3663,1506,1426,95,135,230,CT,Toronto,0.46479,3663,1506,1426,3663,7879.1,0.46,3665,CT,Toronto,0.46479,3663,1506,1426,95,135,230
2871,0.46479,95.0,135.0,230.0,500.0,BLK   ,FUJI           ,,18.0,MT,Toronto,750.0,11,1506.0,5350049.0,1426.0,0.46,43.642520899999994,"Single Home, House (Attach Garage, Cottage, Mobile)",-79.451355,High Park-Swansea (87),2019-09-24,24.0,9.0,22:00,2019.0,3663.0,3663.0,7879.1,B&E,Toronto,STOLEN,CT,Tuesday,CT,Toronto,0.46479,3663,1506,1426,3663,7879.1,0.46,3665,CT,Toronto,0.46479,3663,1506,1426,95,135,230,CT,Toronto,0.46479,3663,1506,1426,3663,7879.1,0.46,3665,CT,Toronto,0.46479,3663,1506,1426,95,135,230
2872,0.46479,95.0,135.0,230.0,500.0,BLK   ,UNKNOWN MAKE   ,EXPLORER 3.0   ,21.0,MT,Toronto,500.0,11,1506.0,5350049.0,1426.0,0.46,43.6435623,"Private Property Structure (Pool, Shed, Detached Garage)",-79.45346070000002,High Park-Swansea (87),2019-07-03,3.0,7.0,11:01,2019.0,3663.0,3663.0,7879.1,FTC PROBATION ORDER,Toronto,STOLEN,CT,Wednesday,CT,Toronto,0.46479,3663,1506,1426,3663,7879.1,0.46,3665,CT,Toronto,0.46479,3663,1506,1426,95,135,230,CT,Toronto,0.46479,3663,1506,1426,3663,7879.1,0.46,3665,CT,Toronto,0.46479,3663,1506,1426,95,135,230
2873,0.46479,95.0,135.0,230.0,500.0,GRY   ,RA             ,21-SPEED FS BIK,21.0,RG,Toronto,152.0,11,1506.0,5350049.0,1426.0,0.46,43.64187620000001,"Apartment (Rooming House, Condo)",-79.4475479,Roncesvalles (86),2019-05-25,25.0,5.0,01:00,2019.0,3663.0,3663.0,7879.1,THEFT UNDER,Toronto,STOLEN,CT,Saturday,CT,Toronto,0.46479,3663,1506,1426,3663,7879.1,0.46,3665,CT,Toronto,0.46479,3663,1506,1426,95,135,230,CT,Toronto,0.46479,3663,1506,1426,3663,7879.1,0.46,3665,CT,Toronto,0.46479,3663,1506,1426,95,135,230
2874,0.46479,95.0,135.0,230.0,500.0,YEL   ,OT             ,,21.0,MT,Toronto,0.0,11,1506.0,5350049.0,1426.0,0.46,43.6410217,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.4472122,High Park-Swansea (87),2019-08-13,13.0,8.0,20:30,2019.0,3663.0,3663.0,7879.1,THEFT UNDER,Toronto,STOLEN,CT,Tuesday,CT,Toronto,0.46479,3663,1506,1426,3663,7879.1,0.46,3665,CT,Toronto,0.46479,3663,1506,1426,95,135,230,CT,Toronto,0.46479,3663,1506,1426,3663,7879.1,0.46,3665,CT,Toronto,0.46479,3663,1506,1426,95,135,230
2875,0.46479,95.0,135.0,230.0,500.0,DGR   ,RA             ,2015 WILLARD 1 ,18.0,OT,Toronto,1000.0,11,1506.0,5350049.0,1426.0,0.46,43.640144299999996,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.4468765,High Park-Swansea (87),2019-10-01,1.0,10.0,13:50,2019.0,3663.0,3663.0,7879.1,THEFT UNDER,Toronto,STOLEN,CT,Tuesday,CT,Toronto,0.46479,3663,1506,1426,3663,7879.1,0.46,3665,CT,Toronto,0.46479,3663,1506,1426,95,135,230,CT,Toronto,0.46479,3663,1506,1426,3663,7879.1,0.46,3665,CT,Toronto,0.46479,3663,1506,1426,95,135,230
2876,0.46479,95.0,135.0,230.0,500.0,DGR   ,RA             ,,18.0,OT,Toronto,1000.0,11,1506.0,5350049.0,1426.0,0.46,43.640144299999996,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.4468765,High Park-Swansea (87),2019-10-01,1.0,10.0,13:50,2019.0,3663.0,3663.0,7879.1,THEFT UNDER,Toronto,STOLEN,CT,Tuesday,CT,Toronto,0.46479,3663,1506,1426,3663,7879.1,0.46,3665,CT,Toronto,0.46479,3663,1506,1426,95,135,230,CT,Toronto,0.46479,3663,1506,1426,3663,7879.1,0.46,3665,CT,Toronto,0.46479,3663,1506,1426,95,135,230
2877,0.46479,95.0,135.0,230.0,500.0,,OT             ,ENTRADA SPIRIT ,7.0,OT,Toronto,1366.23,11,1506.0,5350049.0,1426.0,0.46,43.6410217,"Single Home, House (Attach Garage, Cottage, Mobile)",-79.4472122,Roncesvalles (86),2019-08-04,4.0,8.0,20:45,2019.0,3663.0,3663.0,7879.1,THEFT UNDER,Toronto,STOLEN,CT,Sunday,CT,Toronto,0.46479,3663,1506,1426,3663,7879.1,0.46,3665,CT,Toronto,0.46479,3663,1506,1426,95,135,230,CT,Toronto,0.46479,3663,1506,1426,3663,7879.1,0.46,3665,CT,Toronto,0.46479,3663,1506,1426,95,135,230
2878,0.46479,95.0,135.0,230.0,500.0,BLK   ,OT             ,,14.0,TO,Toronto,900.0,11,1506.0,5350049.0,1426.0,0.46,43.642776500000004,"Single Home, House (Attach Garage, Cottage, Mobile)",-79.44789890000001,Roncesvalles (86),2019-09-11,11.0,9.0,16:00,2019.0,3663.0,3663.0,7879.1,THEFT UNDER,Toronto,STOLEN,CT,Wednesday,CT,Toronto,0.46479,3663,1506,1426,3663,7879.1,0.46,3665,CT,Toronto,0.46479,3663,1506,1426,95,135,230,CT,Toronto,0.46479,3663,1506,1426,3663,7879.1,0.46,3665,CT,Toronto,0.46479,3663,1506,1426,95,135,230
2879,0.46479,95.0,135.0,230.0,500.0,DGR   ,RA             ,WILLARD 1 2015 ,18.0,RC,Toronto,1000.0,11,1506.0,5350049.0,1426.0,0.46,43.640144299999996,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.4468765,High Park-Swansea (87),2019-10-01,1.0,10.0,13:50,2019.0,3663.0,3663.0,7879.1,THEFT UNDER,Toronto,STOLEN,CT,Tuesday,CT,Toronto,0.46479,3663,1506,1426,3663,7879.1,0.46,3665,CT,Toronto,0.46479,3663,1506,1426,95,135,230,CT,Toronto,0.46479,3663,1506,1426,3663,7879.1,0.46,3665,CT,Toronto,0.46479,3663,1506,1426,95,135,230
2880,1.46504,50.0,90.0,140.0,109.375,LGR   ,MERIDA         ,MATTS WHITE WAT,11.0,MT,Toronto,500.0,11,4553.0,5350050.01,4336.0,1.28,43.63956829999999,"Apartment (Rooming House, Condo)",-79.4756393,High Park-Swansea (87),2019-04-30,30.0,4.0,12:00,2019.0,8746.0,8746.0,6816.8,THEFT UNDER,Toronto,STOLEN,CT,Tuesday,CT,Toronto,1.46504,8746,4553,4336,8746,6816.8,1.28,8750,CT,Toronto,1.46504,8746,4553,4336,50,90,140,CT,Toronto,1.46504,8746,4553,4336,8746,6816.8,1.28,8750,CT,Toronto,1.46504,8746,4553,4336,50,90,140
2881,1.46504,50.0,90.0,140.0,109.375,GRYGRN,TREK           ,8.2 VS         ,21.0,TO,Toronto,1000.0,11,4553.0,5350050.01,4336.0,1.28,43.637805900000004,"Apartment (Rooming House, Condo)",-79.4720688,High Park-Swansea (87),2019-05-08,8.0,5.0,20:00,2019.0,8746.0,8746.0,6816.8,THEFT UNDER,Toronto,STOLEN,CT,Wednesday,CT,Toronto,1.46504,8746,4553,4336,8746,6816.8,1.28,8750,CT,Toronto,1.46504,8746,4553,4336,50,90,140,CT,Toronto,1.46504,8746,4553,4336,8746,6816.8,1.28,8750,CT,Toronto,1.46504,8746,4553,4336,50,90,140
2882,1.46504,50.0,90.0,140.0,109.375,BLK   ,GIANT          ,,27.0,MT,Toronto,764.0,11,4553.0,5350050.01,4336.0,1.28,43.637805900000004,"Apartment (Rooming House, Condo)",-79.4720688,High Park-Swansea (87),2019-05-16,16.0,5.0,22:00,2019.0,8746.0,8746.0,6816.8,THEFT UNDER,Toronto,STOLEN,CT,Thursday,CT,Toronto,1.46504,8746,4553,4336,8746,6816.8,1.28,8750,CT,Toronto,1.46504,8746,4553,4336,50,90,140,CT,Toronto,1.46504,8746,4553,4336,8746,6816.8,1.28,8750,CT,Toronto,1.46504,8746,4553,4336,50,90,140
2883,1.46504,50.0,90.0,140.0,109.375,LBL   ,CANNONDALE     ,,27.0,MT,Toronto,2000.0,11,4553.0,5350050.01,4336.0,1.28,43.637805900000004,"Apartment (Rooming House, Condo)",-79.4720688,High Park-Swansea (87),2019-05-16,16.0,5.0,22:00,2019.0,8746.0,8746.0,6816.8,THEFT UNDER,Toronto,STOLEN,CT,Thursday,CT,Toronto,1.46504,8746,4553,4336,8746,6816.8,1.28,8750,CT,Toronto,1.46504,8746,4553,4336,50,90,140,CT,Toronto,1.46504,8746,4553,4336,8746,6816.8,1.28,8750,CT,Toronto,1.46504,8746,4553,4336,50,90,140
2884,1.46504,50.0,90.0,140.0,109.375,GRN   ,OT             ,PARATROOPER    ,21.0,FO,Toronto,1500.0,11,4553.0,5350050.01,4336.0,1.28,43.63715360000001,"Apartment (Rooming House, Condo)",-79.4701157,High Park-Swansea (87),2019-01-03,3.0,1.0,18:00,2019.0,8746.0,8746.0,6816.8,THEFT UNDER - BICYCLE,Toronto,STOLEN,CT,Thursday,CT,Toronto,1.46504,8746,4553,4336,8746,6816.8,1.28,8750,CT,Toronto,1.46504,8746,4553,4336,50,90,140,CT,Toronto,1.46504,8746,4553,4336,8746,6816.8,1.28,8750,CT,Toronto,1.46504,8746,4553,4336,50,90,140
2885,1.46504,50.0,90.0,140.0,109.375,RED   ,MIELE          ,,12.0,RG,Toronto,450.0,11,4553.0,5350050.01,4336.0,1.28,43.6369019,"Apartment (Rooming House, Condo)",-79.4712448,High Park-Swansea (87),2019-08-04,4.0,8.0,12:00,2019.0,8746.0,8746.0,6816.8,B&E W'INTENT,Toronto,STOLEN,CT,Sunday,CT,Toronto,1.46504,8746,4553,4336,8746,6816.8,1.28,8750,CT,Toronto,1.46504,8746,4553,4336,50,90,140,CT,Toronto,1.46504,8746,4553,4336,8746,6816.8,1.28,8750,CT,Toronto,1.46504,8746,4553,4336,50,90,140
2886,1.46504,50.0,90.0,140.0,109.375,BLK   ,SCOTT          ,CLIMBER        ,18.0,MT,Toronto,2000.0,11,4553.0,5350050.01,4336.0,1.28,43.6369019,"Apartment (Rooming House, Condo)",-79.4712448,High Park-Swansea (87),2019-08-04,4.0,8.0,12:00,2019.0,8746.0,8746.0,6816.8,B&E W'INTENT,Toronto,STOLEN,CT,Sunday,CT,Toronto,1.46504,8746,4553,4336,8746,6816.8,1.28,8750,CT,Toronto,1.46504,8746,4553,4336,50,90,140,CT,Toronto,1.46504,8746,4553,4336,8746,6816.8,1.28,8750,CT,Toronto,1.46504,8746,4553,4336,50,90,140
2887,1.46504,50.0,90.0,140.0,109.375,WHI   ,AQUILA         ,CORSA          ,10.0,RC,Toronto,1400.0,11,4553.0,5350050.01,4336.0,1.28,43.63715360000001,"Apartment (Rooming House, Condo)",-79.4701157,High Park-Swansea (87),2019-10-16,16.0,10.0,16:00,2019.0,8746.0,8746.0,6816.8,THEFT UNDER - BICYCLE,Toronto,STOLEN,CT,Wednesday,CT,Toronto,1.46504,8746,4553,4336,8746,6816.8,1.28,8750,CT,Toronto,1.46504,8746,4553,4336,50,90,140,CT,Toronto,1.46504,8746,4553,4336,8746,6816.8,1.28,8750,CT,Toronto,1.46504,8746,4553,4336,50,90,140
2888,1.46504,50.0,90.0,140.0,109.375,BLU   ,OPUS           ,ROAD           ,32.0,TO,Toronto,500.0,11,4553.0,5350050.01,4336.0,1.28,43.63715360000001,"Apartment (Rooming House, Condo)",-79.4701157,High Park-Swansea (87),2019-10-01,1.0,10.0,22:30,2019.0,8746.0,8746.0,6816.8,B&E,Toronto,STOLEN,CT,Tuesday,CT,Toronto,1.46504,8746,4553,4336,8746,6816.8,1.28,8750,CT,Toronto,1.46504,8746,4553,4336,50,90,140,CT,Toronto,1.46504,8746,4553,4336,8746,6816.8,1.28,8750,CT,Toronto,1.46504,8746,4553,4336,50,90,140
2889,1.46504,50.0,90.0,140.0,109.375,WHI   ,OT             ,,22.0,RC,Toronto,2000.0,11,4553.0,5350050.01,4336.0,1.28,43.63715360000001,"Apartment (Rooming House, Condo)",-79.4701157,High Park-Swansea (87),2019-04-08,8.0,4.0,14:40,2019.0,8746.0,8746.0,6816.8,THEFT UNDER,Toronto,STOLEN,CT,Monday,CT,Toronto,1.46504,8746,4553,4336,8746,6816.8,1.28,8750,CT,Toronto,1.46504,8746,4553,4336,50,90,140,CT,Toronto,1.46504,8746,4553,4336,8746,6816.8,1.28,8750,CT,Toronto,1.46504,8746,4553,4336,50,90,140
2890,1.46504,50.0,90.0,140.0,109.375,BLU   ,OT             ,HEX            ,50.0,OT,Toronto,1000.0,11,4553.0,5350050.01,4336.0,1.28,43.64927670000001,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.4846802,High Park-Swansea (87),2019-07-07,7.0,7.0,12:00,2019.0,8746.0,8746.0,6816.8,THEFT UNDER,Toronto,STOLEN,CT,Sunday,CT,Toronto,1.46504,8746,4553,4336,8746,6816.8,1.28,8750,CT,Toronto,1.46504,8746,4553,4336,50,90,140,CT,Toronto,1.46504,8746,4553,4336,8746,6816.8,1.28,8750,CT,Toronto,1.46504,8746,4553,4336,50,90,140
2891,1.46504,50.0,90.0,140.0,109.375,GRY   ,OT             ,AXIS SL4       ,18.0,RC,Toronto,1000.0,11,4553.0,5350050.01,4336.0,1.28,43.63715360000001,"Apartment (Rooming House, Condo)",-79.4701157,High Park-Swansea (87),2019-05-28,28.0,5.0,19:30,2019.0,8746.0,8746.0,6816.8,THEFT UNDER,Toronto,STOLEN,CT,Tuesday,CT,Toronto,1.46504,8746,4553,4336,8746,6816.8,1.28,8750,CT,Toronto,1.46504,8746,4553,4336,50,90,140,CT,Toronto,1.46504,8746,4553,4336,8746,6816.8,1.28,8750,CT,Toronto,1.46504,8746,4553,4336,50,90,140
2892,1.46504,50.0,90.0,140.0,109.375,SIL   ,OT             ,,24.0,MT,Toronto,500.0,11,4553.0,5350050.01,4336.0,1.28,43.637805900000004,"Apartment (Rooming House, Condo)",-79.4720688,High Park-Swansea (87),2019-04-28,28.0,4.0,20:00,2019.0,8746.0,8746.0,6816.8,THEFT UNDER,Toronto,STOLEN,CT,Sunday,CT,Toronto,1.46504,8746,4553,4336,8746,6816.8,1.28,8750,CT,Toronto,1.46504,8746,4553,4336,50,90,140,CT,Toronto,1.46504,8746,4553,4336,8746,6816.8,1.28,8750,CT,Toronto,1.46504,8746,4553,4336,50,90,140
2893,1.46504,50.0,90.0,140.0,109.375,BLK   ,OT             ,,21.0,MT,Toronto,400.0,11,4553.0,5350050.01,4336.0,1.28,43.637805900000004,"Apartment (Rooming House, Condo)",-79.4720688,High Park-Swansea (87),2019-04-28,28.0,4.0,20:00,2019.0,8746.0,8746.0,6816.8,THEFT UNDER,Toronto,STOLEN,CT,Sunday,CT,Toronto,1.46504,8746,4553,4336,8746,6816.8,1.28,8750,CT,Toronto,1.46504,8746,4553,4336,50,90,140,CT,Toronto,1.46504,8746,4553,4336,8746,6816.8,1.28,8750,CT,Toronto,1.46504,8746,4553,4336,50,90,140
