,Area(sqKm),BicycleF_x,BicycleM_x,BicycleT_x,BikeDensity,Bike_Colour,Bike_Make,Bike_Model,Bike_Speed,Bike_Type,City,Cost_of_Bike,Division,Dwellings,GeoUID,Households,LandArea(skm)_x,Lat,Location_Type,Long,Neighbourhood,Occurrence_Date,Occurrence_Day,Occurrence_Month,Occurrence_Time,Occurrence_Year,Population,PopulationCT_x,PopulationDensity_x,Primary_Offence,RegionName,Status,Type,Week_day,Type_x_x,Region Name_x_x,Area (sq km)_x_x,Population _x_x,Dwellings _x_x,Households _x_x,PopulationCT_y,PopulationDensity_y,LandArea(skm)_y,v_CA16_1: Age Stats_x,Type_y_x,Region Name_y_x,Area (sq km)_y_x,Population _y_x,Dwellings _y_x,Households _y_x,BicycleF_y,BicycleM_y,BicycleT_y,Type_x_y,Region Name_x_y,Area (sq km)_x_y,Population _x_y,Dwellings _x_y,Households _x_y,PopulationCT,PopulationDensity,LandArea(skm),v_CA16_1: Age Stats_y,Type_y_y,Region Name_y_y,Area (sq km)_y_y,Population _y_y,Dwellings _y_y,Households _y_y,BicycleF,BicycleM,BicycleT
1790,0.5284300000000001,30.0,75.0,105.0,198.1132075471698,,GI             ,,21.0,RC,Toronto,900.0,55,1659.0,5350025.0,1610.0,0.53,43.6710243,"Apartment (Rooming House, Condo)",-79.3139267,Woodbine Corridor (64),2015-11-13,13.0,11.0,03:00,2015.0,3456.0,3456.0,6540.5,THEFT UNDER,Toronto,STOLEN,CT,Friday,CT,Toronto,0.5284300000000001,3456,1659,1610,3456,6540.5,0.53,3460,CT,Toronto,0.5284300000000001,3456,1659,1610,30,75,105,CT,Toronto,0.5284300000000001,3456,1659,1610,3456,6540.5,0.53,3460,CT,Toronto,0.5284300000000001,3456,1659,1610,30,75,105
1791,0.5284300000000001,30.0,75.0,105.0,198.1132075471698,BLK   ,TREK           ,7.3 FX         ,25.0,MT,Toronto,900.0,55,1659.0,5350025.0,1610.0,0.53,43.672813399999995,"Single Home, House (Attach Garage, Cottage, Mobile)",-79.309288,The Beaches (63),2015-12-07,7.0,12.0,00:00,2015.0,3456.0,3456.0,6540.5,THEFT UNDER,Toronto,STOLEN,CT,Monday,CT,Toronto,0.5284300000000001,3456,1659,1610,3456,6540.5,0.53,3460,CT,Toronto,0.5284300000000001,3456,1659,1610,30,75,105,CT,Toronto,0.5284300000000001,3456,1659,1610,3456,6540.5,0.53,3460,CT,Toronto,0.5284300000000001,3456,1659,1610,30,75,105
1792,0.5284300000000001,30.0,75.0,105.0,198.1132075471698,,OT             ,CARIBOU TOURING,27.0,TO,Toronto,1000.0,55,1659.0,5350025.0,1610.0,0.53,43.6710243,"Single Home, House (Attach Garage, Cottage, Mobile)",-79.3139267,Woodbine Corridor (64),2015-12-13,13.0,12.0,01:00,2015.0,3456.0,3456.0,6540.5,THEFT FROM MOTOR VEHICLE UNDER,Toronto,STOLEN,CT,Sunday,CT,Toronto,0.5284300000000001,3456,1659,1610,3456,6540.5,0.53,3460,CT,Toronto,0.5284300000000001,3456,1659,1610,30,75,105,CT,Toronto,0.5284300000000001,3456,1659,1610,3456,6540.5,0.53,3460,CT,Toronto,0.5284300000000001,3456,1659,1610,30,75,105
1793,0.5284300000000001,30.0,75.0,105.0,198.1132075471698,BLU   ,OT             ,TRAIL-OR-PARK  ,9.0,MT,Toronto,1500.0,55,1659.0,5350025.0,1610.0,0.53,43.671447799999996,"Apartment (Rooming House, Condo)",-79.31057740000001,Woodbine Corridor (64),2015-12-18,18.0,12.0,09:15,2015.0,3456.0,3456.0,6540.5,THEFT UNDER,Toronto,STOLEN,CT,Friday,CT,Toronto,0.5284300000000001,3456,1659,1610,3456,6540.5,0.53,3460,CT,Toronto,0.5284300000000001,3456,1659,1610,30,75,105,CT,Toronto,0.5284300000000001,3456,1659,1610,3456,6540.5,0.53,3460,CT,Toronto,0.5284300000000001,3456,1659,1610,30,75,105
1794,0.7771899999999999,105.0,145.0,250.0,320.5128205128205,,TR             ,,99.0,MT,Toronto,,55,2894.0,5350026.0,2695.0,0.78,43.6652374,"Single Home, House (Attach Garage, Cottage, Mobile)",-79.32149509999998,Greenwood-Coxwell (65),2015-07-01,1.0,7.0,08:00,2015.0,6486.0,6486.0,8344.3,PROPERTY - FOUND,Toronto,UNKNOWN,CT,Wednesday,CT,Toronto,0.7771899999999999,6486,2894,2695,6486,8344.3,0.78,6485,CT,Toronto,0.7771899999999999,6486,2894,2695,105,145,250,CT,Toronto,0.7771899999999999,6486,2894,2695,6486,8344.3,0.78,6485,CT,Toronto,0.7771899999999999,6486,2894,2695,105,145,250
1795,0.7771899999999999,105.0,145.0,250.0,320.5128205128205,BLUWHI,UNKNOWN        ,,10.0,RG,Toronto,500.0,55,2894.0,5350026.0,2695.0,0.78,43.6663055,"Parking Lots (Apt., Commercial Or Non-Commercial)",-79.31680300000002,Greenwood-Coxwell (65),2015-10-21,21.0,10.0,15:30,2015.0,6486.0,6486.0,8344.3,THEFT UNDER,Toronto,STOLEN,CT,Wednesday,CT,Toronto,0.7771899999999999,6486,2894,2695,6486,8344.3,0.78,6485,CT,Toronto,0.7771899999999999,6486,2894,2695,105,145,250,CT,Toronto,0.7771899999999999,6486,2894,2695,6486,8344.3,0.78,6485,CT,Toronto,0.7771899999999999,6486,2894,2695,105,145,250
1796,0.7771899999999999,105.0,145.0,250.0,320.5128205128205,WHI   ,EMMO           ,,1.0,EL,Toronto,,55,2894.0,5350026.0,2695.0,0.78,43.6663055,"Parking Lots (Apt., Commercial Or Non-Commercial)",-79.31680300000002,Greenwood-Coxwell (65),2015-07-23,23.0,7.0,21:12,2015.0,6486.0,6486.0,8344.3,THEFT UNDER,Toronto,STOLEN,CT,Thursday,CT,Toronto,0.7771899999999999,6486,2894,2695,6486,8344.3,0.78,6485,CT,Toronto,0.7771899999999999,6486,2894,2695,105,145,250,CT,Toronto,0.7771899999999999,6486,2894,2695,6486,8344.3,0.78,6485,CT,Toronto,0.7771899999999999,6486,2894,2695,105,145,250
1797,0.7771899999999999,105.0,145.0,250.0,320.5128205128205,BLKRED,SU             ,XTI-18         ,99.0,MT,Toronto,,55,2894.0,5350026.0,2695.0,0.78,43.6688347,"Police / Courts (Parole Board, Probation Office)",-79.31785579999998,Woodbine Corridor (64),2015-10-06,6.0,10.0,11:00,2015.0,6486.0,6486.0,8344.3,PROPERTY - FOUND,Toronto,UNKNOWN,CT,Tuesday,CT,Toronto,0.7771899999999999,6486,2894,2695,6486,8344.3,0.78,6485,CT,Toronto,0.7771899999999999,6486,2894,2695,105,145,250,CT,Toronto,0.7771899999999999,6486,2894,2695,6486,8344.3,0.78,6485,CT,Toronto,0.7771899999999999,6486,2894,2695,105,145,250
1798,0.7771899999999999,105.0,145.0,250.0,320.5128205128205,BLK   ,OTHER          ,UNKNOWN        ,0.0,BM,Toronto,1000.0,55,2894.0,5350026.0,2695.0,0.78,43.66286470000001,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.323761,Greenwood-Coxwell (65),2015-12-18,18.0,12.0,14:12,2015.0,6486.0,6486.0,8344.3,THEFT UNDER,Toronto,STOLEN,CT,Friday,CT,Toronto,0.7771899999999999,6486,2894,2695,6486,8344.3,0.78,6485,CT,Toronto,0.7771899999999999,6486,2894,2695,105,145,250,CT,Toronto,0.7771899999999999,6486,2894,2695,6486,8344.3,0.78,6485,CT,Toronto,0.7771899999999999,6486,2894,2695,105,145,250
1799,0.7771899999999999,105.0,145.0,250.0,320.5128205128205,LBL   ,KIWI           ,GFORCE         ,30.0,EL,Toronto,1000.0,55,2894.0,5350026.0,2695.0,0.78,43.6652374,"Apartment (Rooming House, Condo)",-79.32149509999998,Greenwood-Coxwell (65),2015-02-18,18.0,2.0,22:00,2015.0,6486.0,6486.0,8344.3,THEFT OVER,Toronto,STOLEN,CT,Wednesday,CT,Toronto,0.7771899999999999,6486,2894,2695,6486,8344.3,0.78,6485,CT,Toronto,0.7771899999999999,6486,2894,2695,105,145,250,CT,Toronto,0.7771899999999999,6486,2894,2695,6486,8344.3,0.78,6485,CT,Toronto,0.7771899999999999,6486,2894,2695,105,145,250
1800,0.7771899999999999,105.0,145.0,250.0,320.5128205128205,BLK   ,BISON          ,,30.0,EL,Toronto,2000.0,55,2894.0,5350026.0,2695.0,0.78,43.6652374,"Apartment (Rooming House, Condo)",-79.32149509999998,Greenwood-Coxwell (65),2015-02-18,18.0,2.0,22:00,2015.0,6486.0,6486.0,8344.3,THEFT OVER,Toronto,STOLEN,CT,Wednesday,CT,Toronto,0.7771899999999999,6486,2894,2695,6486,8344.3,0.78,6485,CT,Toronto,0.7771899999999999,6486,2894,2695,105,145,250,CT,Toronto,0.7771899999999999,6486,2894,2695,6486,8344.3,0.78,6485,CT,Toronto,0.7771899999999999,6486,2894,2695,105,145,250
1801,0.7771899999999999,105.0,145.0,250.0,320.5128205128205,LBL   ,OTHER          ,KIWI           ,1.0,EL,Toronto,900.0,55,2894.0,5350026.0,2695.0,0.78,43.6652374,"Apartment (Rooming House, Condo)",-79.32149509999998,Greenwood-Coxwell (65),2015-02-19,19.0,2.0,10:00,2015.0,6486.0,6486.0,8344.3,THEFT UNDER,Toronto,STOLEN,CT,Thursday,CT,Toronto,0.7771899999999999,6486,2894,2695,6486,8344.3,0.78,6485,CT,Toronto,0.7771899999999999,6486,2894,2695,105,145,250,CT,Toronto,0.7771899999999999,6486,2894,2695,6486,8344.3,0.78,6485,CT,Toronto,0.7771899999999999,6486,2894,2695,105,145,250
1802,0.7771899999999999,105.0,145.0,250.0,320.5128205128205,GRY   ,PE             ,,15.0,MT,Toronto,150.0,55,2894.0,5350026.0,2695.0,0.78,43.6638527,"Apartment (Rooming House, Condo)",-79.32755279999998,Greenwood-Coxwell (65),2015-05-24,24.0,5.0,15:35,2015.0,6486.0,6486.0,8344.3,THEFT UNDER,Toronto,STOLEN,CT,Sunday,CT,Toronto,0.7771899999999999,6486,2894,2695,6486,8344.3,0.78,6485,CT,Toronto,0.7771899999999999,6486,2894,2695,105,145,250,CT,Toronto,0.7771899999999999,6486,2894,2695,6486,8344.3,0.78,6485,CT,Toronto,0.7771899999999999,6486,2894,2695,105,145,250
1803,0.7771899999999999,105.0,145.0,250.0,320.5128205128205,BLU   ,OT             ,,27.0,RG,Toronto,833.0,55,2894.0,5350026.0,2695.0,0.78,43.6682777,"Private Property (Pool, Shed, Detached Garage)",-79.3203812,Greenwood-Coxwell (65),2015-09-06,6.0,9.0,20:25,2015.0,6486.0,6486.0,8344.3,THEFT UNDER,Toronto,STOLEN,CT,Sunday,CT,Toronto,0.7771899999999999,6486,2894,2695,6486,8344.3,0.78,6485,CT,Toronto,0.7771899999999999,6486,2894,2695,105,145,250,CT,Toronto,0.7771899999999999,6486,2894,2695,6486,8344.3,0.78,6485,CT,Toronto,0.7771899999999999,6486,2894,2695,105,145,250
1804,0.7771899999999999,105.0,145.0,250.0,320.5128205128205,,GI             ,MOUNTAIN BIKE  ,24.0,MT,Toronto,2800.0,55,2894.0,5350026.0,2695.0,0.78,43.6664925,"Single Home, House (Attach Garage, Cottage, Mobile)",-79.32521059999998,Greenwood-Coxwell (65),2015-09-12,12.0,9.0,01:00,2015.0,6486.0,6486.0,8344.3,THEFT UNDER,Toronto,STOLEN,CT,Saturday,CT,Toronto,0.7771899999999999,6486,2894,2695,6486,8344.3,0.78,6485,CT,Toronto,0.7771899999999999,6486,2894,2695,105,145,250,CT,Toronto,0.7771899999999999,6486,2894,2695,6486,8344.3,0.78,6485,CT,Toronto,0.7771899999999999,6486,2894,2695,105,145,250
1805,0.7771899999999999,105.0,145.0,250.0,320.5128205128205,,KH             ,WESTWOOD       ,21.0,RG,Toronto,300.0,55,2894.0,5350026.0,2695.0,0.78,43.6658554,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.3187027,Greenwood-Coxwell (65),2015-10-27,27.0,10.0,10:00,2015.0,6486.0,6486.0,8344.3,THEFT UNDER,Toronto,STOLEN,CT,Tuesday,CT,Toronto,0.7771899999999999,6486,2894,2695,6486,8344.3,0.78,6485,CT,Toronto,0.7771899999999999,6486,2894,2695,105,145,250,CT,Toronto,0.7771899999999999,6486,2894,2695,6486,8344.3,0.78,6485,CT,Toronto,0.7771899999999999,6486,2894,2695,105,145,250
1806,0.7771899999999999,105.0,145.0,250.0,320.5128205128205,,KANE           ,,27.0,OT,Toronto,500.0,55,2894.0,5350026.0,2695.0,0.78,43.6655655,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.31995390000002,Greenwood-Coxwell (65),2015-05-09,9.0,5.0,04:20,2015.0,6486.0,6486.0,8344.3,THEFT UNDER,Toronto,STOLEN,CT,Saturday,CT,Toronto,0.7771899999999999,6486,2894,2695,6486,8344.3,0.78,6485,CT,Toronto,0.7771899999999999,6486,2894,2695,105,145,250,CT,Toronto,0.7771899999999999,6486,2894,2695,6486,8344.3,0.78,6485,CT,Toronto,0.7771899999999999,6486,2894,2695,105,145,250
1807,0.7771899999999999,105.0,145.0,250.0,320.5128205128205,BLK   ,DAYMARK        ,EAGLE          ,0.0,SC,Toronto,2300.0,55,2894.0,5350026.0,2695.0,0.78,43.6654396,"Single Home, House (Attach Garage, Cottage, Mobile)",-79.31641390000001,Greenwood-Coxwell (65),2015-06-06,6.0,6.0,17:00,2015.0,6486.0,6486.0,8344.3,THEFT UNDER,Toronto,STOLEN,CT,Saturday,CT,Toronto,0.7771899999999999,6486,2894,2695,6486,8344.3,0.78,6485,CT,Toronto,0.7771899999999999,6486,2894,2695,105,145,250,CT,Toronto,0.7771899999999999,6486,2894,2695,6486,8344.3,0.78,6485,CT,Toronto,0.7771899999999999,6486,2894,2695,105,145,250
1808,0.48531,60.0,105.0,165.0,336.734693877551,RED   ,CCM            ,EXCELSIOR      ,21.0,MT,Toronto,380.0,55,1818.0,5350027.0,1724.0,0.49,43.668159499999994,"Single Home, House (Attach Garage, Cottage, Mobile)",-79.33001709999998,South Riverdale (70),2015-08-16,16.0,8.0,23:00,2015.0,4390.0,4390.0,9046.0,THEFT UNDER,Toronto,STOLEN,CT,Sunday,CT,Toronto,0.48531,4390,1818,1724,4390,9046.0,0.49,4390,CT,Toronto,0.48531,4390,1818,1724,60,105,165,CT,Toronto,0.48531,4390,1818,1724,4390,9046.0,0.49,4390,CT,Toronto,0.48531,4390,1818,1724,60,105,165
1809,0.48531,60.0,105.0,165.0,336.734693877551,RED   ,OTHER          ,FORTRESS 1700  ,0.0,SC,Toronto,3500.0,55,1818.0,5350027.0,1724.0,0.49,43.6675453,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.3268433,South Riverdale (70),2015-02-02,2.0,2.0,01:00,2015.0,4390.0,4390.0,9046.0,THEFT UNDER,Toronto,STOLEN,CT,Monday,CT,Toronto,0.48531,4390,1818,1724,4390,9046.0,0.49,4390,CT,Toronto,0.48531,4390,1818,1724,60,105,165,CT,Toronto,0.48531,4390,1818,1724,4390,9046.0,0.49,4390,CT,Toronto,0.48531,4390,1818,1724,60,105,165
1810,0.48531,60.0,105.0,165.0,336.734693877551,GRN   ,DAMAK          ,EAGLE          ,1.0,EL,Toronto,2500.0,55,1818.0,5350027.0,1724.0,0.49,43.662941,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.3316269,South Riverdale (70),2015-08-16,16.0,8.0,21:30,2015.0,4390.0,4390.0,9046.0,THEFT UNDER,Toronto,STOLEN,CT,Sunday,CT,Toronto,0.48531,4390,1818,1724,4390,9046.0,0.49,4390,CT,Toronto,0.48531,4390,1818,1724,60,105,165,CT,Toronto,0.48531,4390,1818,1724,4390,9046.0,0.49,4390,CT,Toronto,0.48531,4390,1818,1724,60,105,165
1811,0.48531,60.0,105.0,165.0,336.734693877551,LGR   ,TR             ,7000,21.0,TO,Toronto,400.0,55,1818.0,5350027.0,1724.0,0.49,43.662941,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.3316269,South Riverdale (70),2015-05-18,18.0,5.0,17:00,2015.0,4390.0,4390.0,9046.0,THEFT UNDER,Toronto,STOLEN,CT,Monday,CT,Toronto,0.48531,4390,1818,1724,4390,9046.0,0.49,4390,CT,Toronto,0.48531,4390,1818,1724,60,105,165,CT,Toronto,0.48531,4390,1818,1724,4390,9046.0,0.49,4390,CT,Toronto,0.48531,4390,1818,1724,60,105,165
1812,0.48531,60.0,105.0,165.0,336.734693877551,OTH   ,UK             ,,1.0,RG,Toronto,300.0,55,1818.0,5350027.0,1724.0,0.49,43.668411299999995,"Single Home, House (Attach Garage, Cottage, Mobile)",-79.3326797,South Riverdale (70),2015-06-22,22.0,6.0,22:30,2015.0,4390.0,4390.0,9046.0,THEFT UNDER,Toronto,STOLEN,CT,Monday,CT,Toronto,0.48531,4390,1818,1724,4390,9046.0,0.49,4390,CT,Toronto,0.48531,4390,1818,1724,60,105,165,CT,Toronto,0.48531,4390,1818,1724,4390,9046.0,0.49,4390,CT,Toronto,0.48531,4390,1818,1724,60,105,165
1813,0.48531,60.0,105.0,165.0,336.734693877551,BLU   ,TR             ,WAHOO - GARY FI,21.0,MT,Toronto,800.0,55,1818.0,5350027.0,1724.0,0.49,43.667232500000004,"Single Home, House (Attach Garage, Cottage, Mobile)",-79.3295822,South Riverdale (70),2015-06-29,29.0,6.0,09:00,2015.0,4390.0,4390.0,9046.0,THEFT UNDER,Toronto,STOLEN,CT,Monday,CT,Toronto,0.48531,4390,1818,1724,4390,9046.0,0.49,4390,CT,Toronto,0.48531,4390,1818,1724,60,105,165,CT,Toronto,0.48531,4390,1818,1724,4390,9046.0,0.49,4390,CT,Toronto,0.48531,4390,1818,1724,60,105,165
1814,0.48531,60.0,105.0,165.0,336.734693877551,GRN   ,CCM            ,,10.0,MT,Toronto,,55,1818.0,5350027.0,1724.0,0.49,43.6688576,"Open Areas (Lakes, Parks, Rivers)",-79.3302917,South Riverdale (70),2015-04-05,5.0,4.0,09:10,2015.0,4390.0,4390.0,9046.0,PROPERTY - FOUND,Toronto,UNKNOWN,CT,Sunday,CT,Toronto,0.48531,4390,1818,1724,4390,9046.0,0.49,4390,CT,Toronto,0.48531,4390,1818,1724,60,105,165,CT,Toronto,0.48531,4390,1818,1724,4390,9046.0,0.49,4390,CT,Toronto,0.48531,4390,1818,1724,60,105,165
1815,0.48531,60.0,105.0,165.0,336.734693877551,BLUGRY,OTHER          ,GS32014        ,0.0,BM,Toronto,,55,1818.0,5350027.0,1724.0,0.49,43.6688576,"Open Areas (Lakes, Parks, Rivers)",-79.3302917,South Riverdale (70),2015-04-05,5.0,4.0,09:10,2015.0,4390.0,4390.0,9046.0,PROPERTY - FOUND,Toronto,UNKNOWN,CT,Sunday,CT,Toronto,0.48531,4390,1818,1724,4390,9046.0,0.49,4390,CT,Toronto,0.48531,4390,1818,1724,60,105,165,CT,Toronto,0.48531,4390,1818,1724,4390,9046.0,0.49,4390,CT,Toronto,0.48531,4390,1818,1724,60,105,165
1816,0.48531,60.0,105.0,165.0,336.734693877551,GRN   ,TRK            ,,21.0,OT,Toronto,1800.0,55,1818.0,5350027.0,1724.0,0.49,43.663475,"Private Property (Pool, Shed, Detached Garage)",-79.3292007,South Riverdale (70),2015-06-13,13.0,6.0,14:00,2015.0,4390.0,4390.0,9046.0,THEFT UNDER,Toronto,STOLEN,CT,Saturday,CT,Toronto,0.48531,4390,1818,1724,4390,9046.0,0.49,4390,CT,Toronto,0.48531,4390,1818,1724,60,105,165,CT,Toronto,0.48531,4390,1818,1724,4390,9046.0,0.49,4390,CT,Toronto,0.48531,4390,1818,1724,60,105,165
1817,0.20716,25.0,25.0,50.0,238.09523809523807,BLK   ,SCHWINN        ,DELMAR         ,12.0,RG,Toronto,494.0,55,728.0,5350028.01,684.0,0.21,43.66478729999999,"Apartment (Rooming House, Condo)",-79.34180450000002,South Riverdale (70),2015-09-02,2.0,9.0,11:15,2015.0,1387.0,1387.0,6690.8,B&E,Toronto,STOLEN,CT,Wednesday,CT,Toronto,0.20716,1387,728,684,1387,6690.8,0.21,1385,CT,Toronto,0.20716,1387,728,684,25,25,50,CT,Toronto,0.20716,1387,728,684,1387,6690.8,0.21,1385,CT,Toronto,0.20716,1387,728,684,25,25,50
1818,0.20716,25.0,25.0,50.0,238.09523809523807,BLK   ,SA             ,SUPERLIGHT     ,9.0,MT,Toronto,1800.0,55,728.0,5350028.01,684.0,0.21,43.6622276,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",-79.3407974,South Riverdale (70),2015-05-15,15.0,5.0,20:35,2015.0,1387.0,1387.0,6690.8,THEFT UNDER,Toronto,STOLEN,CT,Friday,CT,Toronto,0.20716,1387,728,684,1387,6690.8,0.21,1385,CT,Toronto,0.20716,1387,728,684,25,25,50,CT,Toronto,0.20716,1387,728,684,1387,6690.8,0.21,1385,CT,Toronto,0.20716,1387,728,684,25,25,50
1819,0.20716,25.0,25.0,50.0,238.09523809523807,DBL   ,TR             ,MADONE         ,10.0,RG,Toronto,1800.0,55,728.0,5350028.01,684.0,0.21,43.662075,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",-79.34152979999998,South Riverdale (70),2015-01-26,26.0,1.0,16:55,2015.0,1387.0,1387.0,6690.8,THEFT UNDER,Toronto,STOLEN,CT,Monday,CT,Toronto,0.20716,1387,728,684,1387,6690.8,0.21,1385,CT,Toronto,0.20716,1387,728,684,25,25,50,CT,Toronto,0.20716,1387,728,684,1387,6690.8,0.21,1385,CT,Toronto,0.20716,1387,728,684,25,25,50
1820,0.20716,25.0,25.0,50.0,238.09523809523807,,"KONA
          ",10DEWPLUS GRY  ,10.0,OT,Toronto,,55,728.0,5350028.01,684.0,0.21,43.6622276,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",-79.3407974,South Riverdale (70),2015-04-25,25.0,4.0,12:00,2015.0,1387.0,1387.0,6690.8,THEFT UNDER,Toronto,STOLEN,CT,Saturday,CT,Toronto,0.20716,1387,728,684,1387,6690.8,0.21,1385,CT,Toronto,0.20716,1387,728,684,25,25,50,CT,Toronto,0.20716,1387,728,684,1387,6690.8,0.21,1385,CT,Toronto,0.20716,1387,728,684,25,25,50
1821,0.20716,25.0,25.0,50.0,238.09523809523807,BLU   ,OT             ,,7.0,MT,Toronto,500.0,55,728.0,5350028.01,684.0,0.21,43.66478729999999,"Apartment (Rooming House, Condo)",-79.34180450000002,South Riverdale (70),2015-10-01,1.0,10.0,13:00,2015.0,1387.0,1387.0,6690.8,THEFT UNDER,Toronto,STOLEN,CT,Thursday,CT,Toronto,0.20716,1387,728,684,1387,6690.8,0.21,1385,CT,Toronto,0.20716,1387,728,684,25,25,50,CT,Toronto,0.20716,1387,728,684,1387,6690.8,0.21,1385,CT,Toronto,0.20716,1387,728,684,25,25,50
1822,0.20716,25.0,25.0,50.0,238.09523809523807,SIL   ,OT             ,TOSCANNA 300   ,24.0,TO,Toronto,800.0,55,728.0,5350028.01,684.0,0.21,43.66478729999999,"Parking Lots (Apt., Commercial Or Non-Commercial)",-79.34180450000002,South Riverdale (70),2015-07-30,30.0,7.0,16:30,2015.0,1387.0,1387.0,6690.8,THEFT FROM MOTOR VEHICLE UNDER,Toronto,STOLEN,CT,Thursday,CT,Toronto,0.20716,1387,728,684,1387,6690.8,0.21,1385,CT,Toronto,0.20716,1387,728,684,25,25,50,CT,Toronto,0.20716,1387,728,684,1387,6690.8,0.21,1385,CT,Toronto,0.20716,1387,728,684,25,25,50
1823,0.20716,25.0,25.0,50.0,238.09523809523807,RED   ,OT             ,,30.0,EL,Toronto,1150.0,55,728.0,5350028.01,684.0,0.21,43.6622276,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.3407974,South Riverdale (70),2015-11-01,1.0,11.0,15:30,2015.0,1387.0,1387.0,6690.8,THEFT UNDER,Toronto,STOLEN,CT,Sunday,CT,Toronto,0.20716,1387,728,684,1387,6690.8,0.21,1385,CT,Toronto,0.20716,1387,728,684,25,25,50,CT,Toronto,0.20716,1387,728,684,1387,6690.8,0.21,1385,CT,Toronto,0.20716,1387,728,684,25,25,50
1824,0.20716,25.0,25.0,50.0,238.09523809523807,RED   ,OT             ,,1.0,TR,Toronto,189.99,55,728.0,5350028.01,684.0,0.21,43.662075,"Apartment (Rooming House, Condo)",-79.34152979999998,South Riverdale (70),2015-08-31,31.0,8.0,19:00,2015.0,1387.0,1387.0,6690.8,THEFT UNDER,Toronto,STOLEN,CT,Monday,CT,Toronto,0.20716,1387,728,684,1387,6690.8,0.21,1385,CT,Toronto,0.20716,1387,728,684,25,25,50,CT,Toronto,0.20716,1387,728,684,1387,6690.8,0.21,1385,CT,Toronto,0.20716,1387,728,684,25,25,50
1825,0.20716,25.0,25.0,50.0,238.09523809523807,MRN   ,NO             ,,21.0,RG,Toronto,1000.0,55,728.0,5350028.01,684.0,0.21,43.6610985,Unknown,-79.3411255,South Riverdale (70),2015-11-29,29.0,11.0,13:00,2015.0,1387.0,1387.0,6690.8,THEFT UNDER,Toronto,STOLEN,CT,Sunday,CT,Toronto,0.20716,1387,728,684,1387,6690.8,0.21,1385,CT,Toronto,0.20716,1387,728,684,25,25,50,CT,Toronto,0.20716,1387,728,684,1387,6690.8,0.21,1385,CT,Toronto,0.20716,1387,728,684,25,25,50
1826,0.20716,25.0,25.0,50.0,238.09523809523807,GRY   ,TREK           ,,20.0,OT,Toronto,870.0,55,728.0,5350028.01,684.0,0.21,43.663276700000004,"Single Home, House (Attach Garage, Cottage, Mobile)",-79.34382629999998,South Riverdale (70),2015-05-10,10.0,5.0,20:00,2015.0,1387.0,1387.0,6690.8,B&E W'INTENT,Toronto,STOLEN,CT,Sunday,CT,Toronto,0.20716,1387,728,684,1387,6690.8,0.21,1385,CT,Toronto,0.20716,1387,728,684,25,25,50,CT,Toronto,0.20716,1387,728,684,1387,6690.8,0.21,1385,CT,Toronto,0.20716,1387,728,684,25,25,50
1827,0.20716,25.0,25.0,50.0,238.09523809523807,WHI   ,NORCO          ,,20.0,MT,Toronto,589.0,55,728.0,5350028.01,684.0,0.21,43.663276700000004,"Single Home, House (Attach Garage, Cottage, Mobile)",-79.34382629999998,South Riverdale (70),2015-05-10,10.0,5.0,20:00,2015.0,1387.0,1387.0,6690.8,B&E W'INTENT,Toronto,STOLEN,CT,Sunday,CT,Toronto,0.20716,1387,728,684,1387,6690.8,0.21,1385,CT,Toronto,0.20716,1387,728,684,25,25,50,CT,Toronto,0.20716,1387,728,684,1387,6690.8,0.21,1385,CT,Toronto,0.20716,1387,728,684,25,25,50
1828,0.46335,110.0,135.0,240.0,521.7391304347826,WHI   ,PEUGEOT        ,,1.0,RC,Toronto,400.0,55,3007.0,5350028.02,2836.0,0.46,43.66919710000001,"Apartment (Rooming House, Condo)",-79.3358078,South Riverdale (70),2015-07-14,14.0,7.0,15:00,2015.0,6198.0,6198.0,13383.7,B&E W'INTENT,Toronto,STOLEN,CT,Tuesday,CT,Toronto,0.46335,6198,3007,2836,6198,13383.7,0.46,6200,CT,Toronto,0.46335,6198,3007,2836,110,135,240,CT,Toronto,0.46335,6198,3007,2836,6198,13383.7,0.46,6200,CT,Toronto,0.46335,6198,3007,2836,110,135,240
